Gen,Group,DataSet,Bichat1.reads,Bichat1.RPK,Bichat1.Uniq,Bichat1.Coverage,Bichat10.reads,Bichat10.RPK,Bichat10.Uniq,Bichat10.Coverage,Bichat11.reads,Bichat11.RPK,Bichat11.Uniq,Bichat11.Coverage,Bichat13.reads,Bichat13.RPK,Bichat13.Uniq,Bichat13.Coverage,Bichat2.reads,Bichat2.RPK,Bichat2.Uniq,Bichat2.Coverage,Bichat3.reads,Bichat3.RPK,Bichat3.Uniq,Bichat3.Coverage,Bichat6.reads,Bichat6.RPK,Bichat6.Uniq,Bichat6.Coverage,Bichat7.reads,Bichat7.RPK,Bichat7.Uniq,Bichat7.Coverage,Bichat9.reads,Bichat9.RPK,Bichat9.Uniq,Bichat9.Coverage,BichatK1.reads,BichatK1.RPK,BichatK1.Uniq,BichatK1.Coverage,BichatK10.reads,BichatK10.RPK,BichatK10.Uniq,BichatK10.Coverage,BichatK11.reads,BichatK11.RPK,BichatK11.Uniq,BichatK11.Coverage,BichatK13.reads,BichatK13.RPK,BichatK13.Uniq,BichatK13.Coverage,BichatK2.reads,BichatK2.RPK,BichatK2.Uniq,BichatK2.Coverage,BichatK3.reads,BichatK3.RPK,BichatK3.Uniq,BichatK3.Coverage,BichatK6.reads,BichatK6.RPK,BichatK6.Uniq,BichatK6.Coverage,BichatK7.reads,BichatK7.RPK,BichatK7.Uniq,BichatK7.Coverage,BichatK9.reads,BichatK9.RPK,BichatK9.Uniq,BichatK9.Coverage,postF266.reads,postF266.RPK,postF266.Uniq,postF266.Coverage,postPIG20.reads,postPIG20.RPK,postPIG20.Uniq,postPIG20.Coverage,postPIG26.reads,postPIG26.RPK,postPIG26.Uniq,postPIG26.Coverage,postPIG29.reads,postPIG29.RPK,postPIG29.Uniq,postPIG29.Coverage,postPIG31.reads,postPIG31.RPK,postPIG31.Uniq,postPIG31.Coverage,postPIG528.reads,postPIG528.RPK,postPIG528.Uniq,postPIG528.Coverage,postPIG94.reads,postPIG94.RPK,postPIG94.Uniq,postPIG94.Coverage,postPIG96.reads,postPIG96.RPK,postPIG96.Uniq,postPIG96.Coverage,preF266.reads,preF266.RPK,preF266.Uniq,preF266.Coverage,prePIG20.reads,prePIG20.RPK,prePIG20.Uniq,prePIG20.Coverage,prePIG26.reads,prePIG26.RPK,prePIG26.Uniq,prePIG26.Coverage,prePIG29.reads,prePIG29.RPK,prePIG29.Uniq,prePIG29.Coverage,prePIG31.reads,prePIG31.RPK,prePIG31.Uniq,prePIG31.Coverage,prePIG528.reads,prePIG528.RPK,prePIG528.Uniq,prePIG528.Coverage,prePIG94.reads,prePIG94.RPK,prePIG94.Uniq,prePIG94.Coverage,prePIG96.reads,prePIG96.RPK,prePIG96.Uniq,prePIG96.Coverage,DataGroup
(Bla)CMY-60:JF460794:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,10.311912208609984,8.990333224594572,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,113.31401348358943,98.79164209554423,0,0.978184991273996,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.088628700499154,10.539344987357577,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.775741710296684,6028.638780574053,5256.00591157284,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,74.72128024544429,65.14496969960274,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.35652288930427767,0.31083076661227316,0,0.580279232111693,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-61:JF460795:1-1143:1143,(Bla)-CMY,AbR,0.28313993695889306,0.2474999448941375,0,0.47594050743657,0.1994696368316163,0.17436157065700708,0,0.431321084864392,0,0,0,0,0,0,0,0,10.24581020727274,8.95612780356012,0,0.988626421697288,0,0,0,0,0.057219151524667236,0.05001674084324058,0,0.176727909011374,0.0597624109495255,0.05223986971112368,0,0.176727909011374,0,0,0,0,111.81752624793717,97.74259287407078,0,0.978127734033246,1.0632709127212348,0.929432616015064,0,0.950131233595801,12.060774717318282,10.542635242411071,0,0.99912510936133,0.8750886312594138,0.7649376147372496,0,0.777777777777778,5972.133595880992,5220.396499895981,2,0.99912510936133,0.9261061629065889,0.8095333591840819,0,0.890638670166229,74.0959975655661,64.76922864122895,0,0.964129483814523,1.2617888759430909,1.1029623041460594,0,0.915135608048994,0.7206904746949775,0.6299741911669404,0,0.775153105861767,0.35652288930427767,0.31164588225898393,0,0.581802274715661,0.04447337388000479,0.03887532681818599,0,0.176727909011374,0.12693520655848825,0.11095734839028704,0,0.293088363954506,0.11439967815557212,0.09999971866745805,0,0.321959755030621,0.11077252258776354,0.09682912813615704,0,0.3167104111986,0,0,0,0,0.06514060469241649,0.056941088017846565,0,0.176727909011374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-62:JF460796:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,10.179708205935498,8.875072542227976,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,112.29640216334589,97.9044482679561,0,0.978184991273996,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.032920734137408,10.49077657727759,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.775741710296684,6016.492249828653,5245.416085290885,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,74.61706646546459,65.05411200127715,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.35652288930427767,0.31083076661227316,0,0.580279232111693,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-63:HQ650104:64-1209:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,9.981402201923766,8.70218151867808,0,0.988656195462478,0,0,0,0,0,0,0,0,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,109.36328718146746,95.34724252961414,0,0.975567190226876,1.0632709127212348,0.9270016675860798,0,0.947643979057592,11.726526919147798,10.22365032183765,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.863874345549738,5933.163476406168,5172.766762341902,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,73.21018043573865,63.82753307387872,0,0.962478184991274,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-64:HQ832678:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,10.04750420326101,8.759811859861378,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,108.58511381892828,94.66880019087036,0,0.978184991273996,1.0632709127212348,0.9270016675860798,0,0.947643979057592,11.615110986424304,10.126513501677673,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.863874345549738,5944.208483530048,5182.396236730645,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,73.83546311561685,64.37267926383335,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.776128203517668,0.6766592881583847,0,0.881326352530541,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-65:JN714479:1041-2186:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.601730153783001,6.627489236079331,0,0.943280977312391,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0,0,0,0,0,0,0,0,101.70127253492787,88.6671948865977,0,0.965095986038394,0.9770597576357292,0.8518393702142355,0,0.93630017452007,12.840686246382742,11.195018523437428,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5493.9830314156325,4789.871866970898,0,0.996509598603839,0.8103428925432652,0.7064890083201957,0,0.885689354275742,79.93196924442925,69.68785461589302,0,0.988656195462478,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-66:JN714478:1035-2180:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.337322148434027,6.396967871346145,0,0.943280977312391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.18717397903205,86.47530425373326,0,0.958987783595113,0.9770597576357292,0.8518393702142355,0,0.93630017452007,12.673562347297501,11.04931329319746,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5382.788687459582,4692.928236669197,0,0.99912739965096,0.8103428925432652,0.7064890083201957,0,0.885689354275742,78.57719010469316,68.50670453765765,0,0.967713787085515,1.1566398029478333,1.0084043617679443,0,0.891797556719023,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-67:JQ711185:1028-2173:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.40342414977127,6.454598212529442,0,0.943280977312391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.87026521165807,85.32717106509008,0,0.958987783595113,1.0345338610260661,0.9019475684621318,0,0.93630017452007,12.534292431393133,10.92789226799749,0,0.99912739965096,0.7228993040838636,0.6302522267514061,0,0.672774869109948,5261.412692731653,4587.107840219414,0,0.979930191972077,0.8103428925432652,0.7064890083201957,0,0.885689354275742,78.21244187476421,68.18870259351728,0,0.964223385689354,1.1916894939462523,1.0389620697003061,0,0.891797556719023,0.6652527458722869,0.5799936755643298,0,0.753054101221641,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-68:JN714480:1040-2185:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.8000361577947315,6.800380259629228,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0,0,0,0,0,0,0,0,102.59916487631922,89.45001296976395,0,0.967713787085515,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.757124296840122,11.122165908317445,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5572.161437634799,4858.030895932692,0,0.99912739965096,0.8103428925432652,0.7064890083201957,0,0.885689354275742,79.25457967456121,69.09727957677534,0,0.973821989528796,1.2267391849446716,1.0695197776326681,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.16615878388164532,0.14486380460474732,0,0.477312390924956,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-69:JX049132:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,10.311912208609984,8.990333224594572,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,113.19429450473724,98.68726635112235,0,0.978184991273996,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.032920734137408,10.49077657727759,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.775741710296684,6025.423522435565,5253.202722262906,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,74.61706646546459,65.05411200127715,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.35652288930427767,0.31083076661227316,0,0.580279232111693,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-7:AJ011291:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,10.24581020727274,8.932702883411272,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,112.59569961047634,98.1653876290117,0,0.978184991273996,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.032920734137408,10.49077657727759,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.775741710296684,6021.285366127696,5249.5949137991975,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,74.72128024544429,65.14496969960274,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.35652288930427767,0.31083076661227316,0,0.580279232111693,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-70:JX440350:1027-2172:1146,(Bla)-CMY,AbR,0.14156996847944653,0.12342630207449554,0,0.264397905759162,0.06648987894387211,0.057968508233541514,0,0.149214659685864,0.07448746848900754,0.06494112335571714,0,0.100349040139616,0,0,0,0,2.710182054826983,2.36284398851524,0,0.890924956369983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.74679597593385,49.474102856088805,5,0.977312390924956,0.4310557754275276,0.37581148685922156,0,0.779232111692845,7.297743593388891,6.362461720478538,0,0.99912739965096,0.30437865435110045,0.2653693586321714,0,0.645724258289703,2134.5741530518844,1861.0062363137627,42,0.99912739965096,0.3472898110899708,0.30278100356579873,0,0.694589877835951,33.92158538339208,29.574180805049732,0,0.960732984293194,0.4906956739778686,0.42780791105306726,0,0.884816753926702,0.2217509152907623,0.1933312251881099,0,0.469458987783595,0.2139137335825666,0.18649845996736392,0,0.31326352530541,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0,0,0,0,0.07626645210371474,0.06649211168588899,0,0.269633507853403,0.05538626129388177,0.04828793486824916,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-71:JQ711184:1027-2172:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.1994696368316163,0.17390552470062434,0,0.430191972076789,0,0,0,0,0,0,0,0,9.981402201923766,8.70218151867808,0,0.988656195462478,0,0,0,0,0,0,0,0,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,109.12384922376309,95.13849104076976,0,0.975567190226876,1.0632709127212348,0.9270016675860798,0,0.947643979057592,11.726526919147798,10.22365032183765,0,0.99912739965096,0.8750886312594138,0.7629369060674918,0,0.863874345549738,5911.311629427924,5153.715457217031,1,0.99912739965096,0.9261061629065889,0.807416009508795,0,0.890924956369983,74.4086389055052,64.87239660462542,0,0.962478184991274,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.11439967815557212,0.0997381675288335,0,0.321116928446771,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-72:JX440352:1028-2173:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.866138159131975,6.858010600812526,0,0.943280977312391,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0,0,0,0,0,0,0,0,102.06042947148441,88.98032211986455,0,0.965095986038394,0.9770597576357292,0.8518393702142355,0,0.93630017452007,12.924248195925363,11.26787113855741,1,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5538.043976276396,4828.285942699575,0,0.996509598603839,0.8103428925432652,0.7064890083201957,0,0.885689354275742,80.0882899143988,69.82414116338168,0,0.988656195462478,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-73:GQ351345:1-1146:1146,(Bla)-CMY,AbR,0.28313993695889306,0.24685260414899107,0,0.474694589877836,0.26595951577548843,0.23187403293416578,0,0.469458987783595,0,0,0,0,0,0,0,0,9.915300200586524,8.64455117749478,0,0.988656195462478,0,0,0,0,0,0,0,0,0.0597624109495255,0.052103235352681354,0,0.176265270506108,0,0,0,0,109.42314667089354,95.39943040182537,0,0.975567190226876,1.0632709127212348,0.9270016675860798,0,0.947643979057592,11.447987087339062,9.980808271437708,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.773996509598604,5914.73528392724,5156.70033472296,0,0.99912739965096,0.9839877980882507,0.8578795101030947,0,0.893542757417103,73.6791424456473,64.23639271634468,0,0.964223385689354,1.2617888759430909,1.1000774855650302,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.35652288930427767,0.31083076661227316,0,0.580279232111693,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.12693520655848825,0.11066713736572635,0,0.292321116928447,0.07626645210371474,0.06649211168588899,0,0.22774869109947601,0.11077252258776354,0.0965758697364982,0,0.315881326352531,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-74:JX440349:1027-2172:1146,(Bla)-CMY,AbR,0.14156996847944653,0.12342630207449554,0,0.264397905759162,0.06648987894387211,0.057968508233541514,0,0.149214659685864,0.07448746848900754,0.06494112335571714,0,0.100349040139616,0,0,0,0,3.238998065524931,2.8238867179816283,0,0.890924956369983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.535555130021095,53.64913263297393,0,0.975567190226876,0.5172669305130331,0.4509737842310659,0,0.898778359511344,8.356194954262088,7.285261511998326,0,0.99912739965096,0.30437865435110045,0.2653693586321714,0,0.645724258289703,2477.9518138789476,2160.3764724315165,5,0.99912739965096,0.28940817590830903,0.2523175029714984,0,0.597731239092496,37.308533232732294,32.52705600063847,0,0.955497382198953,0.5257453649762879,0.4583656189854292,0,0.894415357766143,0.33262637293614344,0.28999683778216545,0,0.630017452006981,0.2139137335825666,0.18649845996736392,0,0.31326352530541,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0,0,0,0,0.07626645210371474,0.06649211168588899,0,0.269633507853403,0.05538626129388177,0.04828793486824916,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-75:JQ733572:1028-2173:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.866138159131975,6.858010600812526,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0,0,0,0,0,0,0,0,104.6343875168063,91.22440062494024,0,0.967713787085515,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.89639421274449,11.243586933517417,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5600.116320894433,4882.403069655114,0,0.99912739965096,0.8103428925432652,0.7064890083201957,0,0.885689354275742,79.30668656455106,69.1427084259384,0,0.973821989528796,1.29683856694151,1.130635193497392,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.16615878388164532,0.14486380460474732,0,0.477312390924956,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
(Bla)CMY-76:JQ733573:1028-2173:1146,(Bla)-CMY,AbR,0.21235495271916977,0.18513945311174332,0,0.440663176265271,0.13297975788774422,0.11593701646708289,0,0.253926701570681,0,0,0,0,0,0,0,0,7.998342161806462,6.973271283179122,0,0.988656195462478,0,0,0,0,0.057219151524667236,0.049885921120023755,0,0.176265270506108,0,0,0,0,0,0,0,0,106.01115577360638,92.42472168579467,0,0.967713787085515,1.0632709127212348,0.9270016675860798,0,0.947643979057592,12.89639421274449,11.243586933517417,0,0.99912739965096,0.7989939676716388,0.6965945664094491,0,0.760907504363002,5654.269603801006,4929.616045162171,0,0.99912739965096,0.8103428925432652,0.7064890083201957,0,0.885689354275742,79.4630072345206,69.27899497342705,0,0.973821989528796,1.29683856694151,1.130635193497392,0,0.912739965095986,0.7206904746949775,0.6283264818613572,0,0.772251308900524,0.4278274671651332,0.37299691993472855,0,0.672774869109948,0.04447337388000479,0.0387736476721925,0,0.176265270506108,0.1904028098377324,0.16600070604858955,0,0.397033158813264,0.19066613025928686,0.16623027921472247,0,0.56457242582897,0.16615878388164532,0.14486380460474732,0,0.477312390924956,0,0,0,0,0.06514060469241649,0.05679215753480078,0,0.176265270506108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AbR(Bla)-CMY
